ID-dok;ID-præst;dato;helligdag;sogn str.;stift;årgang;køn;uddannelsessted
pr7129_59;59;130203;Seks_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7130_59;59;130328;Skær_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7131_59;59;130426;Bed_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7132_59;59;130602;1Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7133_59;59;130623;4Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7134_59;59;130630;5Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7135_59;59;130707;6Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7136_59;59;130825;13Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7137_59;59;130825;13Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7138_59;59;130901;14Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7139_59;59;130901;14Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7140_59;59;130908;15Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7141_59;59;130922;17Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7142_59;59;131013;20Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7143_59;59;131110;24Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7144_59;59;131117;25Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7145_59;59;130526;Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7146_59;59;131215;3Adv_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7147_59;59;131201;1Adv_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7148_59;59;131208;2Adv_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7149_59;59;131222;4Adv_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7150_59;59;141102;AHelg_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7151_59;59;140316;2Fas_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7152_59;59;140323;3Fas_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7153_59;59;140330;MidF_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7154_59;59;140112;1Hel_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7155_59;59;140119;2Hel_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7156_59;59;140202;4Hel_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7157_59;59;140209;SHel_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7158_59;59;140105;Hel_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7159_59;59;131225;JulD_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7160_59;59;131224;Jul_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7161_59;59;140529;KHim_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7162_59;59;140418;Lang_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7163_59;59;140406;MBeb_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7164_59;59;140101;Ny_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7165_59;59;140101;Ny_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7166_59;59;140413;Pal_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7167_59;59;140608;Pin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7168_59;59;140511;3Pås_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7169_59;59;140518;4Pås_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7170_59;59;140525;5Pås_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7171_59;59;140601;6Pås_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7172_59;59;140420;PåsD_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7173_59;59;140223;Seks_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7174_59;59;141123;Sidst_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7175_59;59;140417;Skær_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7176_59;59;140622;1Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7177_59;59;140706;3Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7178_59;59;140727;6Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7179_59;59;140803;7Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7180_59;59;140810;8Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7181_59;59;140817;9Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7182_59;59;140824;10Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7183_59;59;140907;12Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7184_59;59;140928;15Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7185_59;59;141005;16Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7186_59;59;141019;18Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7187_59;59;141109;21Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7188_59;59;141116;22Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7189_59;59;140615;Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7190_59;59;141214;3Adv_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7191_59;59;141221;4Adv_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7192_59;59;151101;AHelg_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7193_59;59;150222;1Fas_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7194_59;59;150301;2Fas_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7195_59;59;150308;3Fas_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7196_59;59;150315;MidF_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7197_59;59;150215;Fas_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7198_59;59;150111;1Hel_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7199_59;59;150118;2Hel_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7200_59;59;140105;Hel_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7201_59;59;141224;Jul_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7202_59;59;141226;2Jul_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7203_59;59;141225;JulD_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7204_59;59;150503;4Pås_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7205_59;59;150514;KHim_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7206_59;59;150403;Lang_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7207_59;59;140101;Ny_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7208_59;59;150524;Pin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7209_59;59;150412;1Pås_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7210_59;59;150510;5Pås_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7211_59;59;150517;6Pås_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7212_59;59;150406;2PåsD_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7213_59;59;150405;PåsD_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7214_59;59;151122;Sidst_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7215_59;59;150201;Sept_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7216_59;59;150201;Sept_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7217_59;59;150402;Skær_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7218_59;59;150501;Bed_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7219_59;59;150607;1Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7220_59;59;150726;8Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7221_59;59;150802;9Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7222_59;59;150809;10Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7223_59;59;150816;11Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7224_59;59;150823;12Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7225_59;59;150830;13Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7226_59;59;150906;14Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7227_59;59;150920;16Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7228_59;59;150920;16Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7229_59;59;151004;18Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7230_59;59;151011;19Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7231_59;59;151108;23Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7232_59;59;151115;24Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7233_59;59;151129;1Adv_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7234_59;59;151206;2Adv_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7235_59;59;151220;4Adv_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7236_59;59;161106;AHelg_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7237_59;59;160214;1Fas_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7238_59;59;160228;3Fas_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7239_59;59;160207;Fas_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7240_59;59;160306;MidF_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7241_59;59;160117;SHel_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7242_59;59;150104;Hel_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7243_59;59;151224;Jul_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7244_59;59;151226;2Jul_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7245_59;59;151225;JulD_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7246_59;59;160505;KHim_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7247_59;59;160325;Lang_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7248_59;59;160313;MBeb_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7249_59;59;160101;Ny_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7250_59;59;160515;Pin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7251_59;59;160417;3Pås_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7252_59;59;160424;4Pås_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7253_59;59;160501;5Pås_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7254_59;59;160508;6Pås_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7255_59;59;160328;2PåsD_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7256_59;59;160327;PåsD_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7257_59;59;160124;Sept_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7258_59;59;160124;Sept_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7259_59;59;161120;Sidst_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7260_59;59;160324;Skær_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7261_59;59;160422;Bed_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7262_59;59;160529;1Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7263_59;59;160612;3Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7264_59;59;160619;4Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7265_59;59;160703;6Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7266_59;59;160710;7Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7267_59;59;160807;11Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7268_59;59;160821;13Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7269_59;59;160821;13Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7270_59;59;160828;14Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7271_59;59;160904;15Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7272_59;59;160911;16Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7273_59;59;160918;17Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7274_59;59;161113;25Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7275_59;59;160522;Trin_L;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr7276_60;60;120408;PåsD_L;5399/7515;Helsingør;1982;1;Aarhus
pr7277_60;60;120408;PåsD_L;5399/7515;Helsingør;1982;1;Aarhus
pr7278_60;60;120410;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7279_60;60;120415;1Pås_L;5399/7515;Helsingør;1982;1;Aarhus
pr7280_60;60;120422;2Pås_L;5399/7515;Helsingør;1982;1;Aarhus
pr7281_60;60;120513;5Pås_L;5399/7515;Helsingør;1982;1;Aarhus
pr7282_60;60;120512;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7283_60;60;120516;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7284_60;60;120520;6Pås_L;5399/7515;Helsingør;1982;1;Aarhus
pr7285_60;60;120610;1Trin_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7286_60;60;120610;1Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7287_60;60;120617;2Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7288_60;60;120624;3Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7289_60;60;120624;3Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7290_60;60;120805;9Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7291_60;60;120812;10Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7292_60;60;120812;10Trin_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7293_60;60;120812;10Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7294_60;60;120811;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7295_60;60;120819;11Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7296_60;60;120818;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7297_60;60;120826;12Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7298_60;60;120902;13Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7299_60;60;121009;18Trin_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7300_60;60;121021;20Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7301_60;60;121021;20Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7302_60;60;121028;21Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7303_60;60;121104;AHelg_L;5399/7515;Helsingør;1982;1;Aarhus
pr7304_60;60;121104;AHelg_L;5399/7515;Helsingør;1982;1;Aarhus
pr7305_60;60;121111;23Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7306_60;60;111129;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7307_60;60;111204;2Adv_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7308_60;60;111204;2Adv_L;5399/7515;Helsingør;1982;1;Aarhus
pr7309_60;60;111218;4Adv_L;5399/7515;Helsingør;1982;1;Aarhus
pr7310_60;60;111224;Jul_L;5399/7515;Helsingør;1982;1;Aarhus
pr7311_60;60;111226;2Jul_L;5399/7515;Helsingør;1982;1;Aarhus
pr7312_60;60;111231;NyA_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7313_60;60;120115;2Hel_L;5399/7515;Helsingør;1982;1;Aarhus
pr7314_60;60;120114;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7315_60;60;120129;SHel_L;5399/7515;Helsingør;1982;1;Aarhus
pr7316_60;60;120219;Fas_L;5399/7515;Helsingør;1982;1;Aarhus
pr7317_60;60;120205;Sept_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7318_60;60;120205;Sept_L;5399/7515;Helsingør;1982;1;Aarhus
pr7319_60;60;120311;3Fas_L;5399/7515;Helsingør;1982;1;Aarhus
pr7320_60;60;120325;MBeb_L;5399/7515;Helsingør;1982;1;Aarhus
pr7321_60;60;120401;Pal_L;5399/7515;Helsingør;1982;1;Aarhus
pr7322_60;60;130414;2Pås_U\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7323_60;60;130414;2Pås_U;5399/7515;Helsingør;1982;1;Aarhus
pr7324_60;60;130413;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7325_60;60;130401;2PåsD_U;5399/7515;Helsingør;1982;1;Aarhus
pr7326_60;60;130328;4Pås_U;5399/7515;Helsingør;1982;1;Aarhus
pr7327_60;60;130511;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7328_60;60;130520;Pin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7329_60;60;130602;1Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7330_60;60;130615;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7331_60;60;130616;3Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7332_60;60;130623;4Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7333_60;60;130723;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7334_60;60;130728;9Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7335_60;60;130804;10Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7336_60;60;130804;10Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7337_60;60;130803;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7338_60;60;130813;11Trin_U\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7339_60;60;130811;11Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7340_60;60;130825;13Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7341_60;60;130908;15Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7342_60;60;130907;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7343_60;60;131006;19Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7344_60;60;131008;19Trin_U\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7345_60;60;131012;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7346_60;60;131013;20Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7347_60;60;131124;Sidst_U;5399/7515;Helsingør;1982;1;Aarhus
pr7348_60;60;130113;1Hel_U;5399/7515;Helsingør;1982;1;Aarhus
pr7349_60;60;130127;Sept_U;5399/7515;Helsingør;1982;1;Aarhus
pr7350_60;60;130910;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7351_60;60;130210;Fas_U;5399/7515;Helsingør;1982;1;Aarhus
pr7352_60;60;130210;Fas_U\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7353_60;60;130303;3Fas_U;5399/7515;Helsingør;1982;1;Aarhus
pr7354_60;60;130324;Pal_U;5399/7515;Helsingør;1982;1;Aarhus
pr7355_60;60;140824;10Trin_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7356_60;60;140420;PåsD_L;5399/7515;Helsingør;1982;1;Aarhus
pr7357_60;60;140504;2Pås_L;5399/7515;Helsingør;1982;1;Aarhus
pr7358_60;60;140518;4Pås_L;5399/7515;Helsingør;1982;1;Aarhus
pr7359_60;60;140608;Pin_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7360_60;60;140615;Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7361_60;60;140622;1Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7362_60;60;140803;7Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7363_60;60;140810;8Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7364_60;60;140809;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7365_60;60;140921;14Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7366_60;60;140921;14Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7367_60;60;141004;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7368_60;60;141011;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7369_60;60;141019;18Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7370_60;60;141019;18Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7371_60;60;141026;19Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7372_60;60;141102;AHelg_L;5399/7515;Helsingør;1982;1;Aarhus
pr7373_60;60;141116;22Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7374_60;60;141119;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7375_60;60;131208;2Adv_L;5399/7515;Helsingør;1982;1;Aarhus
pr7376_60;60;131225;2JulD_L;5399/7515;Helsingør;1982;1;Aarhus
pr7377_60;60;131229;JulS_L;5399/7515;Helsingør;1982;1;Aarhus
pr7378_60;60;140101;Ny_L;5399/7515;Helsingør;1982;1;Aarhus
pr7379_60;60;140105;Hel_L;5399/7515;Helsingør;1982;1;Aarhus
pr7380_60;60;140126;3Hel_L;5399/7515;Helsingør;1982;1;Aarhus
pr7381_60;60;140202;4Hel_L;5399/7515;Helsingør;1982;1;Aarhus
pr7382_60;60;140216;Sept_L;5399/7515;Helsingør;1982;1;Aarhus
pr7383_60;60;140216;Sept_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7384_60;60;140302;Fas_L;5399/7515;Helsingør;1982;1;Aarhus
pr7385_60;60;140323;3Fas_L;5399/7515;Helsingør;1982;1;Aarhus
pr7386_60;60;140406;MBeb_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7387_60;60;140406;MBeb_L;5399/7515;Helsingør;1982;1;Aarhus
pr7388_60;60;150120;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7389_60;60;150404;PåsL_U;5399/7515;Helsingør;1982;1;Aarhus
pr7390_60;60;150419;2Pås_U;5399/7515;Helsingør;1982;1;Aarhus
pr7391_60;60;150503;4Pås_U;5399/7515;Helsingør;1982;1;Aarhus
pr7392_60;60;150415;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7393_60;60;150531;Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7394_60;60;150621;3Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7395_60;60;150628;4Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7396_60;60;150802;9Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7397_60;60;150816;11Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7398_60;60;150912;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7399_60;60;150913;15Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7400_60;60;150927;17Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7401_60;60;151004;18Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr7402_60;60;151010;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7403_60;60;151021;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7404_60;60;151021;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7405_60;60;151121;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7406_60;60;151122;Sidst_U;5399/7515;Helsingør;1982;1;Aarhus
pr7407_60;60;141224;Jul_U;5399/7515;Helsingør;1982;1;Aarhus
pr7408_60;60;151129;1Adv_L;5399/7515;Helsingør;1982;1;Aarhus
pr7409_60;60;141226;2Jul_U;5399/7515;Helsingør;1982;1;Aarhus
pr7410_60;60;150104;Hel_U;5399/7515;Helsingør;1982;1;Aarhus
pr7411_60;60;150125;SHel_U;5399/7515;Helsingør;1982;1;Aarhus
pr7412_60;60;150201;Sept_U;5399/7515;Helsingør;1982;1;Aarhus
pr7413_60;60;150215;Fas_U;5399/7515;Helsingør;1982;1;Aarhus
pr7414_60;60;150308;3Fas_U;5399/7515;Helsingør;1982;1;Aarhus
pr7415_60;60;150307;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7416_60;60;150322;MBeb_U;5399/7515;Helsingør;1982;1;Aarhus
pr7417_60;60;150329;Pal_U;5399/7515;Helsingør;1982;1;Aarhus
pr7418_60;60;160416;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7419_60;60;150402;Skær_U;5399/7515;Helsingør;1982;1;Aarhus
pr7420_60;60;160422;Bed_L;5399/7515;Helsingør;1982;1;Aarhus
pr7421_60;60;160501;5Pås_L;5399/7515;Helsingør;1982;1;Aarhus
pr7422_60;60;160505;KHim_L;5399/7515;Helsingør;1982;1;Aarhus
pr7423_60;60;160515;Pin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7424_60;60;160515;Pin_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr7425_60;60;160515;Pin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7426_60;60;160529;1Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7427_60;60;160612;3Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7428_60;60;160626;5Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7429_60;60;160703;6Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr7430_60;60;160817;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
